date,location,temp_mean,temp_max,temp_min,humidity,precipitation,heat_index,month,er_visits,mortality_risk,day_of_year,day_of_week,is_weekend,temp_yesterday,temp_2days_ago,temp_3days_ago,temp_3day_avg,temp_7day_avg,is_hot_day,is_very_hot,hot_streak,heatwave,target
2020-12-30,Atlanta,-14.830099436346465,-5.0,-15.0,49.18100118348492,0.0,-14.830099436346465,12,52,0.02,365,2,0,-8.263596592529996,-13.600422408954843,-12.47111575461832,-12.23137281261043,-9.886798026610702,0,0,0,0,46.0
2020-12-31,Atlanta,-10.335079417003891,-5.0,-15.0,25.434325316259,0.0,-10.335079417003891,12,46,0.02,366,3,0,-14.830099436346465,-8.263596592529996,-13.600422408954843,-11.142925148626782,-9.960958430695301,0,0,0,0,57.0
2021-01-01,Atlanta,-13.364741488829829,-5.0,-15.0,58.94341453625219,0.0,-13.364741488829829,1,57,0.02,1,4,0,-10.335079417003891,-14.830099436346465,-8.263596592529996,-12.843306780726726,-10.777875649294826,0,0,0,0,37.0
2021-01-02,Atlanta,-8.46054674792382,-1.7223409600329167,-12.005637713362681,95.18367904824375,0.0,-8.46054674792382,1,37,0.02,2,5,1,-13.364741488829829,-10.335079417003891,-14.830099436346465,-10.720122551252508,-11.617943120886737,0,0,0,0,37.0
2021-01-03,Atlanta,-3.4603443329244943,5.336301383492984,-11.988902991321588,78.206200927131,0.0,-3.4603443329244934,1,37,0.02,3,6,1,-8.46054674792382,-13.364741488829829,-10.335079417003891,-8.42854418989271,-10.330690060644764,0,0,0,0,55.0
2021-01-04,Atlanta,-4.3904152452450775,2.2792460429493735,-13.995742762127218,54.353297919032734,0.0,-4.390415245245077,1,55,0.02,4,0,0,-3.4603443329244943,-8.46054674792382,-13.364741488829829,-5.437102108697793,-9.014974751543367,0,0,0,0,54.0
2021-01-05,Atlanta,-8.834592308652313,1.1968061609161684,-10.241530413191398,69.31298135958659,0.0,-8.834592308652313,1,54,0.02,5,1,0,-4.3904152452450775,-3.4603443329244943,-8.46054674792382,-5.561783962273959,-9.09654556813227,0,0,0,0,53.0
2021-01-06,Atlanta,-7.855113158482336,-2.663538892310211,-15.0,24.19782442250245,0.0,-7.855113158482336,1,53,0.02,6,2,0,-8.834592308652313,-4.3904152452450775,-3.4603443329244943,-7.026706904126573,-8.100118957008823,0,0,0,0,52.0
2021-01-07,Atlanta,-7.32642880132913,-2.885482202464651,-13.500374511034508,77.4055109274786,6.726699126770996,-7.326428801329131,1,52,0.02,7,3,0,-7.855113158482336,-8.834592308652313,-4.3904152452450775,-8.005378089487923,-7.670311726198142,0,0,0,0,48.0
2021-01-08,Atlanta,-12.693907756997252,-5.0,-15.0,89.70321841984206,0.0,-12.693907756997252,1,48,0.02,8,4,0,-7.32642880132913,-7.855113158482336,-8.834592308652313,-9.29181657226957,-7.574478335936346,0,0,0,0,37.0
2021-01-09,Atlanta,-14.46940529576616,-5.0,-15.0,66.24777631922433,2.7292173141264224,-14.469405295766158,1,37,0.02,9,5,1,-12.693907756997252,-7.32642880132913,-7.855113158482336,-11.496580618030842,-8.432886699913825,0,0,0,0,47.0
2021-01-10,Atlanta,-10.293766309778151,-5.0,-15.0,70.0202256502524,0.0,-10.293766309778151,1,47,0.02,10,6,1,-14.46940529576616,-12.693907756997252,-7.32642880132913,-12.485693120847182,-9.409089839464345,0,0,0,0,51.0
2021-01-11,Atlanta,-11.182546156506254,-5.0,-15.0,71.53839261421358,0.0,-11.182546156506254,1,51,0.02,11,0,0,-10.293766309778151,-14.46940529576616,-12.693907756997252,-11.981905920683518,-10.3793942553588,0,0,0,0,51.0
2021-01-12,Atlanta,-7.311447051236528,-3.9690066152397163,-15.0,71.4532846701546,0.0,-7.311447051236529,1,51,0.02,12,1,0,-11.182546156506254,-10.293766309778151,-14.46940529576616,-9.595919839173641,-10.161802075727973,0,0,0,0,60.0
2021-01-13,Atlanta,-9.421397766444581,0.14546118568183797,-15.0,38.31883568891131,3.4834516353323237,-9.421397766444581,1,60,0.02,13,2,0,-7.311447051236528,-11.182546156506254,-10.293766309778151,-9.305130324729118,-10.38555701972258,0,0,0,0,44.0
2021-01-14,Atlanta,-18.48653245258081,-5.0,-15.0,80.41573754445864,0.0,-18.48653245258081,1,44,0.02,14,3,0,-9.421397766444581,-7.311447051236528,-11.182546156506254,-11.739792423420637,-11.979857541329963,0,0,0,0,56.0
2021-01-15,Atlanta,-11.928667397940227,-5.0,-15.0,65.07778007044232,0.0,-11.928667397940227,1,56,0.02,15,4,0,-18.48653245258081,-9.421397766444581,-7.311447051236528,-13.278865872321868,-11.870537490036103,0,0,0,0,25.0
2021-01-16,Atlanta,-9.276235045641963,-2.827778527428166,-15.0,58.640490736505086,0.0,-9.276235045641963,1,25,0.02,16,5,1,-11.928667397940227,-18.48653245258081,-9.421397766444581,-13.230478298720996,-11.128656025732644,0,0,0,0,32.0
2021-01-17,Atlanta,-9.638895646151022,-1.4377952395029086,-13.02448709556918,61.39423867023536,0.0,-9.638895646151022,1,32,0.02,17,6,1,-9.276235045641963,-11.928667397940227,-18.48653245258081,-10.281266029911068,-11.035103073785914,0,0,0,0,51.0
2021-01-18,Atlanta,-13.418368488600075,-5.0,-15.0,79.6158863192351,0.0,-13.418368488600075,1,51,0.02,18,0,0,-9.638895646151022,-9.276235045641963,-11.928667397940227,-10.777833060131016,-11.35450626408503,0,0,0,0,49.0
2021-01-19,Atlanta,-11.331305447721881,-5.0,-15.0,99.14878337057345,0.0,-11.331305447721881,1,49,0.02,19,1,0,-13.418368488600075,-9.638895646151022,-9.276235045641963,-11.46285652749099,-11.928771749297225,0,0,0,0,42.0
2021-01-20,Atlanta,-7.4356431969504655,1.2879417940195126,-14.397155791123328,80.71516279361586,0.0,-7.4356431969504655,1,42,0.02,20,2,0,-11.331305447721881,-13.418368488600075,-9.638895646151022,-10.728439044424137,-11.64509252508378,0,0,0,0,60.0
2021-01-21,Atlanta,-4.88164472332692,3.829108591883788,-15.0,64.0664999171245,0.0,-4.881644723326921,1,60,0.02,21,3,0,-7.4356431969504655,-11.331305447721881,-13.418368488600075,-7.882864455999752,-9.701537135190364,0,0,0,0,61.0
2021-01-22,Atlanta,-13.06016314051566,-5.0,-15.0,59.93087709707565,0.0,-13.06016314051566,1,61,0.02,22,4,0,-4.88164472332692,-7.4356431969504655,-11.331305447721881,-8.459150353597678,-9.863179384129712,0,0,0,0,30.0
2021-01-23,Atlanta,-15.612141092114365,-5.0,-15.0,58.210839643690626,0.0,-15.612141092114364,1,30,0.02,23,5,1,-13.06016314051566,-4.88164472332692,-7.4356431969504655,-11.184649651985644,-10.768308819340055,0,0,0,0,45.0
2021-01-24,Atlanta,-3.740726316720524,2.3050695982866793,-10.856110623937749,95.3255845748262,0.0,-3.740726316720525,1,45,0.02,24,6,1,-15.612141092114365,-13.06016314051566,-4.88164472332692,-10.80434351645018,-9.925713200849984,0,0,0,0,55.0
2021-01-25,Atlanta,-8.54432572518309,-1.984235936311371,-15.0,71.27380317249258,0.0,-8.54432572518309,1,55,0.02,25,0,0,-3.740726316720524,-15.612141092114365,-13.06016314051566,-9.299064378005989,-9.229421377504702,0,0,0,0,52.0
2021-01-26,Atlanta,-12.509063303612077,-5.0,-15.0,65.03199387706265,0.0,-12.509063303612077,1,52,0.02,26,1,0,-8.54432572518309,-3.740726316720524,-15.612141092114365,-8.264705115171893,-9.397672499774728,0,0,0,0,46.0
2021-01-27,Atlanta,-7.328469069308799,-1.844036597611385,-8.816589008351286,47.41411696213663,0.0,-7.328469069308799,1,46,0.02,27,2,0,-12.509063303612077,-8.54432572518309,-3.740726316720524,-9.460619366034651,-9.382361910111632,0,0,0,0,60.0
2021-01-28,Atlanta,-12.138463329641375,-5.0,-15.0,56.43359475863304,0.0,-12.138463329641375,1,60,0.02,28,3,0,-7.328469069308799,-12.509063303612077,-8.54432572518309,-10.658665234187415,-10.41905028244227,0,0,0,0,54.0
2021-01-29,Atlanta,-6.3908015930789315,-2.516993254575541,-12.907669113161669,44.00415334088214,0.0,-6.3908015930789315,1,54,0.02,29,4,0,-12.138463329641375,-7.328469069308799,-12.509063303612077,-8.619244664009697,-9.466284347094165,0,0,0,0,35.0
2021-01-30,Atlanta,-7.405182660413568,-5.0,-15.0,42.301104022442146,0.0,-7.405182660413568,1,35,0.02,30,5,1,-6.3908015930789315,-12.138463329641375,-7.328469069308799,-8.644815861044622,-8.293861713994051,0,0,0,0,36.0
2021-01-31,Atlanta,-10.656191753764794,-5.0,-14.844881036031145,56.09673646752028,0.0,-10.656191753764794,1,36,0.02,31,6,1,-7.405182660413568,-6.3908015930789315,-12.138463329641375,-8.150725335752428,-9.28178534785752,0,0,0,0,46.0
2021-02-01,Atlanta,-8.95513994628387,0.801754193362191,-15.0,54.696206310810595,0.0,-8.95513994628387,2,46,0.02,32,0,0,-10.656191753764794,-7.405182660413568,-6.3908015930789315,-9.00550478682074,-9.34047309372906,0,0,0,0,44.0
2021-02-02,Atlanta,-14.11030175358343,-5.0,-15.0,100.0,9.445342898740542,-14.11030175358343,2,44,0.02,33,1,0,-8.95513994628387,-10.656191753764794,-7.405182660413568,-11.24054448454403,-9.569221443724969,0,0,0,0,50.0
2021-02-03,Atlanta,-9.38525171642993,-1.0622487811073147,-15.0,80.35873320237542,0.9335334106224468,-9.38525171642993,2,50,0.02,34,2,0,-14.11030175358343,-8.95513994628387,-10.656191753764794,-10.816897805432406,-9.863047536170843,0,0,0,0,43.0
2021-02-04,Atlanta,-8.429715802084242,-3.203787251580284,-15.0,63.420537405491785,4.231645592829198,-8.429715802084242,2,43,0.02,35,3,0,-9.38525171642993,-14.11030175358343,-8.95513994628387,-10.64175642403253,-9.333226460805538,0,0,0,0,49.0
2021-02-05,Atlanta,-11.891431043506838,-4.406555095510571,-15.0,76.33176885164595,0.0,-11.891431043506836,2,49,0.02,36,4,0,-8.429715802084242,-9.38525171642993,-14.11030175358343,-9.902132854007,-10.119030668009525,0,0,0,0,36.0
2021-02-06,Atlanta,-8.845440203831101,-1.535540149546566,-15.0,85.34712301892014,0.0,-8.845440203831101,2,36,0.02,37,5,1,-11.891431043506838,-8.429715802084242,-9.38525171642993,-9.722195683140724,-10.324781745640601,0,0,0,0,35.0
2021-02-07,Atlanta,-8.418944311385358,3.325714942828328,-15.0,61.197209174564165,0.0,-8.418944311385356,2,35,0.02,38,6,1,-8.845440203831101,-11.891431043506838,-8.429715802084242,-9.718605186241097,-10.005174968157823,0,0,0,0,50.0
2021-02-08,Atlanta,-3.358095655439217,4.080720930168382,-7.373454753787474,77.14498340560023,0.0,-3.3580956554392176,2,50,0.02,39,0,0,-8.418944311385358,-8.845440203831101,-11.891431043506838,-6.874160056885223,-9.205597212322873,0,0,0,0,52.0
2021-02-09,Atlanta,-3.020101863626259,6.466697389494433,-11.077362819285353,55.9368114110316,0.0,-3.020101863626259,2,52,0.02,40,1,0,-3.358095655439217,-8.418944311385358,-8.845440203831101,-4.932380610150275,-7.621282942328992,0,0,0,0,50.0
2021-02-10,Atlanta,-9.844654937291752,-5.0,-15.0,70.53416442080011,0.5502962118137285,-9.844654937291752,2,50,0.02,41,2,0,-3.020101863626259,-3.358095655439217,-8.418944311385358,-5.4076174854524055,-7.686911973880681,0,0,0,0,50.0
2021-02-11,Atlanta,-4.276059884808053,0.48783918833076484,-9.955117505968788,84.40145080218082,0.0,-4.276059884808052,2,50,0.02,42,3,0,-9.844654937291752,-3.020101863626259,-3.358095655439217,-5.713605561908683,-7.09353255712694,0,0,0,0,47.0
2021-02-12,Atlanta,3.620129598807055,8.672238084082348,-4.001981470302724,88.2244930318249,0.0,3.620129598807055,2,47,0.02,43,4,0,-4.276059884808053,-9.844654937291752,-3.020101863626259,-3.5001950744309127,-4.87759532251067,0,0,0,0,35.0
2021-02-13,Atlanta,-2.224670436522884,4.4250367744676495,-5.2272341496453985,68.06112298078743,0.0,-2.2246704365228847,2,35,0.02,44,5,1,3.620129598807055,-4.276059884808053,-9.844654937291752,-0.960200240841291,-3.9317710700380673,0,0,0,0,36.0
2021-02-14,Atlanta,-5.76161587731918,2.848581256400311,-13.014777607741221,78.34704988736047,0.0,-5.761615877319181,2,36,0.02,45,6,1,-2.224670436522884,3.620129598807055,-4.276059884808053,-1.4553855716783335,-3.5521527223143274,0,0,0,0,52.0
2021-02-15,Atlanta,-8.220496272900737,-1.581444592059444,-15.0,69.30608801378598,0.0,-8.220496272900737,2,52,0.02,46,0,0,-5.76161587731918,-2.224670436522884,3.620129598807055,-5.402260862247598,-4.246781381951687,0,0,0,0,53.0
2021-02-16,Atlanta,-7.417403978378077,-1.7876258573364976,-14.477956204286462,76.924996220749,0.0,-7.417403978378079,2,53,0.02,47,1,0,-8.220496272900737,-5.76161587731918,-2.224670436522884,-7.133172042865994,-4.874967398344803,0,0,0,0,45.0
2021-02-17,Atlanta,-3.508736844091812,0.40118544633917375,-7.222460432816989,72.16954451038238,0.31802233081536074,-3.508736844091812,2,45,0.02,48,2,0,-7.417403978378077,-8.220496272900737,-5.76161587731918,-6.3822123651235385,-3.969836242173384,0,0,0,0,54.0
2021-02-18,Atlanta,-3.9513003002740223,1.2409255866483968,-8.469147672665331,91.33828410948614,0.0,-3.9513003002740215,2,54,0.02,49,3,0,-3.508736844091812,-7.417403978378077,-8.220496272900737,-4.959147040914634,-3.9234420158113794,0,0,0,0,49.0
2021-02-19,Atlanta,-4.71182426265565,-1.4162065556422376,-9.305123030265632,73.4927952724159,0.0,-4.711824262655651,2,49,0.02,50,4,0,-3.9513003002740223,-3.508736844091812,-7.417403978378077,-4.057287135673826,-5.11372113887748,0,0,0,0,28.0
2021-02-20,Atlanta,-7.079561467734724,0.44940291810318844,-12.84626552540706,58.850512588842214,0.0,-7.079561467734724,2,28,0.02,51,5,1,-4.71182426265565,-3.9513003002740223,-3.508736844091812,-5.247562010221462,-5.807277000479172,0,0,0,0,27.0
2021-02-21,Atlanta,-3.856139257913289,0.331537028772086,-7.982269054746951,63.059757750151,11.359736874475512,-3.856139257913289,2,27,0.02,52,6,1,-7.079561467734724,-4.71182426265565,-3.9513003002740223,-5.215841662767885,-5.535066054849758,0,0,0,0,54.0
2021-02-22,Atlanta,3.658044079878956,12.197763018859993,-6.767235810530318,65.91360399658836,0.0,3.658044079878956,2,54,0.02,53,0,0,-3.856139257913289,-7.079561467734724,-4.71182426265565,-2.4258855485896826,-3.8381317187383743,0,0,0,0,46.0
2021-02-23,Atlanta,0.44396145084581207,7.537287286768236,-2.4367415809030595,81.31563739984446,0.0,0.4439614508458136,2,46,0.02,54,1,0,3.658044079878956,-3.856139257913289,-7.079561467734724,0.081955424270496,-2.7150795145635334,0,0,0,0,49.0
2021-02-24,Atlanta,-0.5465262255722556,10.459367664080366,-3.6276154572017463,100.0,1.460787551194095,-0.5465262255722555,2,49,0.02,55,2,0,0.44396145084581207,3.658044079878956,-3.856139257913289,1.185159768384174,-2.291906569060739,0,0,0,0,51.0
2021-02-25,Atlanta,-0.6526991947354617,4.5166862579344205,-9.650210217800593,91.54062519642926,0.0,-0.6526991947354609,2,51,0.02,56,3,0,-0.5465262255722556,0.44396145084581207,3.658044079878956,-0.2517546564872988,-1.8206778396980874,0,0,0,0,39.0
2021-02-26,Atlanta,-3.3733153843715007,6.114153450369224,-12.151257058138901,100.0,0.0,-3.3733153843715,2,39,0.02,57,4,0,-0.6526991947354617,-0.5465262255722556,0.44396145084581207,-1.524180268226403,-1.6294622856574945,0,0,0,0,31.0
2021-02-27,Atlanta,-4.658348463522563,-2.8962290984303496,-10.893062664149372,80.68273265696116,2.9597023292109177,-4.658348463522562,2,31,0.02,58,5,1,-3.3733153843715007,-0.6526991947354617,-0.5465262255722556,-2.894787680876505,-1.283574713627186,0,0,0,0,41.0
2021-02-28,Atlanta,-5.661764353629019,1.197875477011036,-10.413592580627784,66.2464378967348,0.0,-5.66176435362902,2,41,0.02,59,6,1,-4.658348463522563,-3.3733153843715007,-0.6526991947354617,-4.564476067174358,-1.5415211558722903,0,0,0,0,53.0
2021-03-01,Atlanta,-5.675591342713991,-2.158042411362032,-11.38421120017321,85.43341593011094,0.0,-5.675591342713992,3,53,0.02,60,0,0,-5.661764353629019,-4.658348463522563,-3.3733153843715007,-5.331901386621855,-2.87489764481414,0,0,0,0,52.0
2021-03-02,Atlanta,-2.81899135203252,4.156329235324895,-12.442293620286128,52.81281167497808,0.0,-2.818991352032521,3,52,0.02,61,1,0,-5.675591342713991,-5.661764353629019,-4.658348463522563,-4.7187823494585075,-3.3410337595110446,0,0,0,0,46.0
2021-03-03,Atlanta,-5.447652090293184,0.8558961097991966,-12.427659737472744,97.09976950697104,0.0,-5.447652090293185,3,46,0.02,62,2,0,-2.81899135203252,-5.675591342713991,-5.661764353629019,-4.647411595013229,-4.04119459732832,0,0,0,0,46.0
2021-03-04,Atlanta,-0.41681917683761305,6.916812809039907,-4.589811542787814,65.88588546085502,0.0,-0.41681917683761405,3,46,0.02,63,3,0,-5.447652090293184,-2.81899135203252,-5.675591342713991,-2.8944875397211027,-4.007497451914341,0,0,0,0,37.0
2021-03-05,Atlanta,-3.6435225565175164,2.0554068850924043,-9.296382299556896,69.75061240140377,0.0,-3.6435225565175164,3,37,0.02,64,4,0,-0.41681917683761305,-5.447652090293184,-2.81899135203252,-3.1693312745494353,-4.0460984765066295,0,0,0,0,21.0
2021-03-06,Atlanta,-0.5631630263827296,5.22414951289275,-4.474622122625152,78.49768997441227,6.480004888097067,-0.5631630263827287,3,21,0.02,65,5,1,-3.6435225565175164,-0.41681917683761305,-5.447652090293184,-1.54116825324595,-3.4610719854866536,0,0,0,0,37.0
2021-03-07,Atlanta,-0.7240888741449831,5.718239276913033,-2.34606075504081,58.66715275336792,0.7626753093962606,-0.7240888741449838,3,37,0.02,66,6,1,-0.5631630263827296,-3.6435225565175164,-0.41681917683761305,-1.6435914856817402,-2.7556897741317914,0,0,0,0,58.0
2021-03-08,Atlanta,7.954386343077402,12.441019669615695,6.58802647975687,100.0,0.0,7.954386343077402,3,58,0.02,67,0,0,-0.7240888741449831,-0.5631630263827296,-3.6435225565175164,2.222378147516566,-0.8085501047330206,0,0,0,0,58.0
2021-03-09,Atlanta,-0.2570712884233669,5.389819757948637,-6.215223993198663,35.22678260327747,0.0,-0.257071288423367,3,58,0.02,68,1,0,7.954386343077402,-0.7240888741449831,-0.5631630263827296,2.3244087268363534,-0.44256152421742734,0,0,0,0,48.0
2021-03-10,Atlanta,0.5274669017969912,6.40862552350944,-4.86180676666805,66.18218458835393,0.0,0.5274669017969913,3,48,0.02,69,2,0,-0.2570712884233669,7.954386343077402,-0.7240888741449831,2.7415939854836786,0.4110269032240263,0,0,0,0,48.0
2021-03-11,Atlanta,1.5158832393688704,9.616684504569784,-6.2119247442537935,92.8837933125283,1.5926566960781996,1.5158832393688708,3,48,0.02,70,3,0,0.5274669017969912,-0.2570712884233669,7.954386343077402,0.5954262842475012,0.6871272483963811,0,0,0,0,53.0
2021-03-12,Atlanta,1.2011192782013416,4.264360800222875,0.5533703470546891,53.48262625124677,0.0,1.2011192782013405,3,53,0.02,71,4,0,1.5158832393688704,0.5274669017969912,-0.2570712884233669,1.0814898064557372,1.3792189390705034,0,0,0,0,35.0
2021-03-13,Atlanta,4.734001045036632,10.33986315156011,-2.8546649599294547,79.6653164166543,1.345314258618139,4.7340010450366306,3,35,0.02,72,5,1,1.2011192782013416,1.5158832393688704,0.5274669017969912,2.483667854202284,2.1359566635589835,0,0,0,0,31.0
2021-03-14,Atlanta,2.167683015048987,6.361623331600357,-6.9693322594216465,61.73104063060566,0.0,2.1676830150489854,3,31,0.02,73,6,1,4.734001045036632,1.2011192782013416,1.5158832393688704,2.7009344460956566,2.5490669334438367,0,0,0,0,57.0
2021-03-15,Atlanta,-2.307629683895581,5.002701228963334,-9.151808702485091,54.939355907457944,14.810103156127193,-2.3076296838955814,3,57,0.02,74,0,0,2.167683015048987,4.734001045036632,1.2011192782013416,1.5313514587300159,1.0830646438762679,0,0,0,0,54.0
2021-03-16,Atlanta,3.861079263513308,7.186104206252242,-0.13737638766162585,73.60494982268756,9.384126793065672,3.861079263513309,3,54,0.02,75,1,0,-2.307629683895581,2.167683015048987,4.734001045036632,1.2403775315555745,1.671371865581507,0,0,0,0,54.0
2021-03-17,Atlanta,1.592706353903155,8.69672501210955,-7.087709355042741,79.36276611232459,0.0,1.5927063539031552,3,54,0.02,76,2,0,3.861079263513308,-2.307629683895581,2.167683015048987,1.0487186445069636,1.8235489301681018,0,0,0,0,57.0
2021-03-18,Atlanta,5.069446650167606,15.587112857840113,0.8834967038176311,65.01818081271986,0.0,5.069446650167606,3,57,0.02,77,3,0,1.592706353903155,3.861079263513308,-2.307629683895581,3.5077440891946927,2.3312008459964924,0,0,0,0,38.0
2021-03-19,Atlanta,1.0732612068454586,10.985435089873853,-8.456517263730511,65.00399954994644,0.0,1.073261206845457,3,38,0.02,78,4,0,5.069446650167606,1.592706353903155,3.861079263513308,2.578471403638743,2.312935407231367,0,0,0,0,33.0
2021-03-20,Atlanta,1.7627056694952015,9.934906901098651,-5.483179299755903,80.72705406144233,3.640429199099092,1.7627056694952021,3,33,0.02,79,5,1,1.0732612068454586,5.069446650167606,1.592706353903155,2.6351378421694247,1.8884646392968765,0,0,0,0,37.0
2021-03-21,Atlanta,4.45170918196149,5.364907152847537,-3.2951095411073354,89.8373650369965,0.0,4.451709181961492,3,37,0.02,80,6,1,1.7627056694952015,1.0732612068454586,5.069446650167606,2.429225352767386,2.2147540917129485,0,0,0,0,53.0
2021-03-22,Atlanta,6.4048416747311645,12.295498064886997,2.2933094513111225,91.5320570228349,0.0,6.404841674731164,3,53,0.02,81,0,0,4.45170918196149,1.7627056694952015,1.0732612068454586,4.206418842062622,3.459392857231055,0,0,0,0,52.0
2021-03-23,Atlanta,5.371944812234933,9.147808228443292,-0.4944629694753649,96.923660454463,0.0,5.371944812234932,3,52,0.02,82,1,0,6.4048416747311645,4.45170918196149,1.7627056694952015,5.409498556309199,3.6752307927627155,0,0,0,0,46.0
2021-03-24,Atlanta,0.735070816752045,6.347002935113753,-3.7065658321465076,85.60083279570085,0.0,0.7350708167520439,3,46,0.02,83,2,0,5.371944812234933,6.4048416747311645,4.45170918196149,4.170619101239384,3.5527114303125567,0,0,0,0,54.0
2021-03-25,Atlanta,4.482759305084279,9.432778956281053,0.40562034943304504,55.729069381652685,0.0,4.482759305084277,3,54,0.02,84,3,0,0.735070816752045,5.371944812234933,6.4048416747311645,3.529924978023755,3.46889895244351,0,0,0,0,51.0
2021-03-26,Atlanta,7.572778438000839,13.089383685992365,2.396929088917065,64.30162844331613,10.410162863635598,7.5727784380008405,3,51,0.02,85,4,0,4.482759305084279,0.735070816752045,5.371944812234933,4.263536186612391,4.397401414037136,0,0,0,0,34.0
2021-03-27,Atlanta,4.950349621819925,9.458928317687693,-1.4772460401297098,64.05400935271622,0.0,4.950349621819928,3,34,0.02,86,5,1,7.572778438000839,4.482759305084279,0.735070816752045,5.668629121635017,4.852779121512097,0,0,0,0,37.0
2021-03-28,Atlanta,8.305785570738905,9.529966030354935,2.4120580681099946,80.63531479264631,0.0,8.305785570738903,3,37,0.02,87,6,1,4.950349621819925,7.572778438000839,4.482759305084279,6.942971210186559,5.403361462766013,0,0,0,0,48.0
2021-03-29,Atlanta,7.3212253346100296,12.288993450015033,-4.605541902914223,85.85903739284011,0.0,7.321225334610028,3,48,0.02,88,0,0,8.305785570738905,4.950349621819925,7.572778438000839,6.859120175722956,5.534273414177279,0,0,0,0,52.0
2021-03-30,Atlanta,9.830680597461692,18.948230326085344,0.4013948358792594,65.9606458178798,0.0,9.830680597461692,3,52,0.02,89,1,0,7.3212253346100296,8.305785570738905,4.950349621819925,8.485897167603545,6.171235669209674,0,0,0,0,47.0
2021-03-31,Atlanta,12.951970675753557,19.589006813633798,9.775335010249965,100.0,3.20220104855074,12.951970675753557,3,47,0.02,90,2,0,9.830680597461692,7.3212253346100296,8.305785570738905,10.034625535941762,7.916507077638461,0,0,0,0,56.0
2021-04-01,Atlanta,7.741508300107747,15.182040547091772,3.0492682994914913,100.0,0.0,7.741508300107745,4,56,0.02,91,3,0,12.951970675753557,9.830680597461692,7.3212253346100296,10.174719857774335,8.3820426483561,0,0,0,0,45.0
2021-04-02,Atlanta,11.508185480068054,14.940088585657584,3.506529330070396,69.32518291972774,0.0,11.508185480068052,4,45,0.02,92,4,0,7.741508300107747,12.951970675753557,9.830680597461692,10.733888151976457,8.944243654365701,0,0,0,0,35.0
2021-04-03,Atlanta,7.715155348723587,12.52883993974308,3.6353136052891357,68.84127079567702,2.38356068676496,7.715155348723586,4,35,0.02,93,5,1,11.508185480068054,7.741508300107747,12.951970675753557,8.988283042966467,9.339215901066224,0,0,0,0,35.0
2021-04-04,Atlanta,12.134809754045728,19.520275640827894,3.851216227354077,56.228965279392696,0.0,12.134809754045726,4,35,0.02,94,6,1,7.715155348723587,11.508185480068054,7.741508300107747,10.452716860945793,9.886219355824341,0,0,0,0,54.0
2021-04-05,Atlanta,10.021752344905417,10.87147210909958,4.5918732088014975,71.67021918218556,1.3874425269907573,10.021752344905416,4,54,0.02,95,0,0,12.134809754045728,7.715155348723587,11.508185480068054,9.957239149224913,10.272008928723682,0,0,0,0,45.0
2021-04-06,Atlanta,8.742843447815359,14.722887728167157,2.905903059167742,94.02174557760988,24.550616882103093,8.74284344781536,4,45,0.02,96,1,0,10.021752344905417,12.134809754045728,7.715155348723587,10.29980184892217,10.11660362163135,0,0,0,0,63.0
2021-04-07,Atlanta,7.013316450168658,12.4288061077734,-0.5273772913565435,77.31478865649895,0.0,7.013316450168657,4,63,0.02,97,2,0,8.742843447815359,10.021752344905417,12.134809754045728,8.592637414296481,9.268224446547793,0,0,0,0,57.0
2021-04-08,Atlanta,16.892033486016054,18.44377936776178,14.200933461567175,98.48855366898638,0.0,16.892033486016054,4,57,0.02,98,3,0,7.013316450168658,8.742843447815359,10.021752344905417,10.882731128000026,10.575442330248979,0,0,0,0,60.0
2021-04-09,Atlanta,13.499335743226938,15.98304233769851,9.562179422222593,61.45233788876598,0.0,13.49933574322694,4,60,0.02,99,4,0,16.892033486016054,7.013316450168658,8.742843447815359,12.468228559803885,10.859892367843106,0,0,0,0,41.0
2021-04-10,Atlanta,9.442158184124601,15.603695962763798,4.334223283141455,93.29261387669814,0.5393782626103103,9.442158184124601,4,41,0.02,100,5,1,13.499335743226938,16.892033486016054,7.013316450168658,13.277842471122534,11.106607058614681,0,0,0,0,34.0
2021-04-11,Atlanta,17.71958780425978,22.59393863840474,11.721019613195315,88.19442013040667,0.0,17.71958780425978,4,34,0.02,101,6,1,9.442158184124601,13.499335743226938,16.892033486016054,13.553693910537111,11.904432494359543,0,0,0,0,45.0
2021-04-12,Atlanta,10.075033942230837,13.646142992479806,8.634913999967111,97.27198294964393,4.846683638110326,10.075033942230837,4,45,0.02,102,0,0,17.71958780425978,9.442158184124601,13.499335743226938,12.412259976871745,11.912044151120316,0,0,0,0,43.0
2021-04-13,Atlanta,10.676677091664967,14.310485514945698,4.424928953855405,96.22138048242252,0.0,10.676677091664967,4,43,0.02,103,1,0,10.075033942230837,17.71958780425978,9.442158184124601,12.823766279385199,12.188306100241691,0,0,0,0,54.0
2021-04-14,Atlanta,11.365847553596943,17.388751030241863,5.1958659022248455,65.3744103753356,8.425531684063179,11.365847553596945,4,54,0.02,104,2,0,10.676677091664967,10.075033942230837,17.71958780425978,10.705852862497586,12.810096257874305,0,0,0,0,50.0
2021-04-15,Atlanta,9.722466642828813,16.150392484274967,3.4522154395275586,99.72112732607204,0.0,9.722466642828813,4,50,0.02,105,3,0,11.365847553596943,10.676677091664967,10.075033942230837,10.588330429363578,11.785872423133268,0,0,0,0,48.0
